name,price,speed,first_word_latency,cas_latency,num_sticks,ram_size_per_stick,DDR,total_ram,speed_to_price,total_ram_to_price
Silicon Power XPOWER Turbine 32 GB,57.99,3200,10.0,16.0,2.0,16.0,4,32.0,55.181927918606654,0.5518192791860665
Corsair Vengeance 32 GB,144.99,6400,10.0,32.0,2.0,16.0,5,32.0,44.1409752396717,0.2207048761983585
Samsung M393A4K40CB2-CTD 32 GB,47.46,2666,14.254,19.0,1.0,32.0,4,32.0,56.17361989043405,0.67425200168563
G.Skill Trident Z5 RGB 32 GB,124.99,6600,10.303,34.0,2.0,16.0,5,32.0,52.80422433794704,0.2560204816385311
G.Skill Aegis 32 GB,62.99,2400,14.167,17.0,2.0,16.0,4,32.0,38.101285918399746,0.5080171455786633
G.Skill Trident Z RGB 16 GB,52.99,2400,12.5,15.0,2.0,8.0,4,16.0,45.29156444612191,0.30194376297414605
Crucial CT2K8G4DFRA266 16 GB,38.99,2666,14.254,19.0,2.0,8.0,4,16.0,68.3765067966145,0.4103616311874839
Kingston Fury Renegade RGB 16 GB,117.53,4600,8.261,19.0,2.0,8.0,4,16.0,39.13894324853229,0.1361354547775036
Kingston FURY Beast RGB 8 GB,47.08,5600,14.286,40.0,1.0,8.0,5,8.0,118.94647408666101,0.16992353440951571
Kingston FURY Renegade 32 GB,247.55,7200,10.556,38.0,2.0,16.0,5,32.0,29.085033326600687,0.12926681478489194
Kingston FURY Beast RGB 8 GB,39.0,3600,9.444,17.0,1.0,8.0,4,8.0,92.3076923076923,0.20512820512820512
GeIL EVO V RGB 32 GB,289.99,8000,9.5,38.0,2.0,16.0,5,32.0,27.5871581778682,0.1103486327114728
G.Skill Aegis 8 GB,20.99,2666,14.254,19.0,1.0,8.0,4,8.0,127.01286326822297,0.38113387327298714
Timetec PINNACLE Konduit 16 GB,30.99,3200,10.0,16.0,1.0,16.0,4,16.0,103.2591158438206,0.516295579219103
Patriot Signature Line 16 GB,28.99,2400,14.167,17.0,1.0,16.0,4,16.0,82.78716798896171,0.5519144532597448
Kingston FURY Beast RGB 64 GB,229.99,5600,12.857,36.0,2.0,32.0,5,64.0,24.348884734118872,0.27827296838993
Klevv CRAS XR5 RGB 32 GB,119.99,7000,10.286,36.0,2.0,16.0,5,32.0,58.3381948495708,0.2666888907408951
G.Skill Sniper X 16 GB,40.99,3200,10.0,16.0,2.0,8.0,4,16.0,78.0678214198585,0.3903391070992925
Corsair Vengeance LPX 32 GB,81.99,3600,10.0,18.0,2.0,16.0,4,32.0,43.90779363336993,0.39029149896328824
G.Skill Trident Z 32 GB,135.0,3200,10.0,16.0,2.0,16.0,4,32.0,23.703703703703702,0.23703703703703705
Kingston FURY Renegade 32 GB,217.87,6800,10.588,36.0,2.0,16.0,5,32.0,31.211272777344288,0.14687657777573782
Kingston Fury Renegade RGB 48 GB,289.99,7200,10.556,38.0,2.0,24.0,5,48.0,24.828442360081382,0.1655229490672092
Corsair Vengeance RGB RT 16 GB,64.98,3600,10.0,18.0,2.0,8.0,4,16.0,55.40166204986149,0.24622960911049552
Thermaltake TOUGHRAM Z-ONE RGB 16 GB,139.98,3600,10.0,18.0,2.0,8.0,4,16.0,25.717959708529794,0.1143020431490213
G.Skill Ripjaws V 32 GB,189.99,4000,7.5,15.0,4.0,8.0,4,32.0,21.053739670508975,0.16842991736407179
G.Skill Trident Z5 RGB 64 GB,209.99,6000,10.667,32.0,2.0,32.0,5,64.0,28.572789180437162,0.3047764179246631
Patriot Viper 4 Blackout 16 GB,35.99,3000,10.667,16.0,2.0,8.0,4,16.0,83.35648791330925,0.44456793553764934
G.Skill Trident Z5 Neo RGB 32 GB,115.99,5600,10.714,30.0,2.0,16.0,5,32.0,48.280024140012074,0.2758858522286404
GeIL Orion RGB AMD Edition 16 GB,42.99,3600,10.0,18.0,2.0,8.0,4,16.0,83.7404047452896,0.37217957664573154
Corsair Vengeance LPX 16 GB,230.0,3000,10.0,15.0,2.0,8.0,4,16.0,13.043478260869565,0.06956521739130435
G.Skill Trident Z5 RGB 64 GB,204.99,5600,12.857,36.0,2.0,32.0,5,64.0,27.318405775891506,0.31221035172447437
Kingston FURY Beast 32 GB,117.99,5600,12.857,36.0,1.0,32.0,5,32.0,47.46164929231291,0.27120942452750235
Corsair Vengeance LPX 8 GB,34.99,2666,11.253,15.0,2.0,4.0,4,8.0,76.19319805658759,0.2286367533581023
Corsair Vengeance RGB Pro SL 64 GB,147.99,3200,10.0,16.0,2.0,32.0,4,64.0,21.623082640718966,0.4324616528143793
G.Skill NT 8 GB,97.33,2133,14.065,15.0,1.0,8.0,4,8.0,21.915134079934244,0.08219459570533237
PNY XLR8 Gaming EPIC-X RGB 32 GB,72.98,3600,10.0,18.0,2.0,16.0,4,32.0,49.32858317347218,0.43847629487530826
Crucial Classic 64 GB,213.99,5600,16.429,46.0,2.0,32.0,5,64.0,26.169447170428523,0.29907939623346885
Kingston FURY Beast RGB 16 GB,70.62,5200,15.385,40.0,1.0,16.0,5,16.0,73.63353157745681,0.22656471254602095
Timetec PINNACLE Konduit 32 GB,58.99,3200,10.0,16.0,2.0,16.0,4,32.0,54.24648245465333,0.5424648245465333
Timetec PINNACLE Konduit RGB 32 GB,80.55,3200,10.0,16.0,2.0,16.0,4,32.0,39.72687771570453,0.39726877715704534
Corsair Dominator Platinum RGB 32 GB,287.92,4000,8.0,16.0,2.0,16.0,4,32.0,13.89274798555154,0.11114198388441233
Kingston FURY Impact 16 GB,84.83,6400,11.875,38.0,1.0,16.0,5,16.0,75.44500766238359,0.18861251915595897
G.Skill Trident Z5 RGB 32 GB,113.99,5200,13.846,36.0,2.0,16.0,5,32.0,45.618036669883324,0.2807263795069743
Timetec PINNACLE Konduit 16 GB,39.99,3200,10.0,16.0,2.0,8.0,4,16.0,80.02000500125031,0.4001000250062515
TEAMGROUP T-Force Delta RGB 48 GB,359.99,6800,10.588,36.0,2.0,24.0,5,48.0,18.889413594822077,0.13333703713992054
G.Skill Trident Z Royal 64 GB,1713.33,3200,10.0,16.0,4.0,16.0,4,64.0,1.867707913828626,0.03735415827657253
Corsair Dominator Platinum RGB 32 GB,144.99,5200,15.385,40.0,2.0,16.0,5,32.0,35.86454238223325,0.2207048761983585
Corsair Vengeance RGB RS 16 GB,49.99,3200,10.0,16.0,1.0,16.0,4,16.0,64.0128025605121,0.3200640128025605
Kingston FURY 64 GB,237.02,5600,14.286,40.0,2.0,32.0,5,64.0,23.62669816893089,0.2700194076449245
Kingston Fury Renegade RGB 16 GB,193.29,4266,8.908,19.0,2.0,8.0,4,16.0,22.07046406953283,0.08277717419421594
G.Skill Value 8 GB,43.44,2400,14.167,17.0,1.0,8.0,4,8.0,55.24861878453039,0.1841620626151013
Corsair Dominator Platinum RGB 32 GB,159.99,3200,10.0,16.0,4.0,8.0,4,32.0,20.001250078129882,0.2000125007812988
Timetec PINNACLE Konduit RGB 8 GB,26.99,3200,10.0,16.0,1.0,8.0,4,8.0,118.56243052982587,0.29640607632456467
G.Skill Trident Z Royal 16 GB,78.98,3200,10.0,16.0,2.0,8.0,4,16.0,40.516586477589264,0.2025829323879463
Timetec PINNACLE Konduit 8 GB,21.99,3200,10.0,16.0,1.0,8.0,4,8.0,145.5206912232833,0.3638017280582083
G.Skill Trident Z 32 GB,113.99,3600,9.444,17.0,2.0,16.0,4,32.0,31.58171769453461,0.2807263795069743
Corsair Vengeance RGB Pro 16 GB,64.98,3600,10.0,18.0,2.0,8.0,4,16.0,55.40166204986149,0.24622960911049552
Crucial CT16G4DFD832A 16 GB,34.99,3200,13.75,22.0,1.0,16.0,4,16.0,91.45470134324093,0.4572735067162046
G.Skill Ripjaws S5 32 GB,103.99,5600,12.857,36.0,2.0,16.0,5,32.0,53.85133185883258,0.3077218963361862
Patriot Viper Elite II 32 GB,62.99,3600,11.111,20.0,2.0,16.0,4,32.0,57.151928877599616,0.5080171455786633
Crucial CT2K32G52C42U5 64 GB,179.99,5200,16.154,42.0,2.0,32.0,5,64.0,28.890493916328683,0.35557530973942997
Crucial CT2K4G4DFS8266 8 GB,34.97,2666,14.254,19.0,2.0,4.0,4,8.0,76.23677437803832,0.22876751501286818
G.Skill Ripjaws V 32 GB,62.99,2666,13.503,18.0,1.0,32.0,4,32.0,42.32417844102238,0.5080171455786633
Corsair Vengeance RGB RS 32 GB,183.0,3600,10.0,18.0,4.0,8.0,4,32.0,19.672131147540984,0.17486338797814208
Mushkin Enhanced Redline Stiletto 32 GB,69.99,3200,10.0,16.0,2.0,16.0,4,32.0,45.720817259608516,0.4572081725960852
Corsair Vengeance LPX 8 GB,44.98,2400,12.5,15.0,2.0,4.0,4,8.0,53.35704757670076,0.1778568252556692
Kingston FURY Renegade 16 GB,69.75,3200,10.0,16.0,2.0,8.0,4,16.0,45.878136200716845,0.22939068100358423
G.Skill Ripjaws V 16 GB,84.99,4000,8.0,16.0,2.0,8.0,4,16.0,47.06436051300153,0.18825744205200612
TEAMGROUP T-Force Vulcan 32 GB,104.99,6400,10.0,32.0,2.0,16.0,5,32.0,60.95818649395181,0.304790932469759
Mushkin Redline Lumina 32 GB,84.99,3600,8.889,16.0,2.0,16.0,4,32.0,42.35792446170138,0.37651488410401224
Corsair Vengeance 32 GB,127.91,6000,12.0,36.0,2.0,16.0,5,32.0,46.907982174966776,0.2501759049331561
Corsair Vengeance LPX 64 GB,139.99,3000,10.667,16.0,2.0,32.0,4,64.0,21.43010215015358,0.4571755125366097
TEAMGROUP T-Force Xtreem ARGB 64 GB,139.99,3600,10.0,18.0,2.0,32.0,4,64.0,25.716122580184297,0.4571755125366097
Corsair Vengeance LPX 8 GB,43.41,3000,10.667,16.0,2.0,4.0,4,8.0,69.10850034554251,0.18428933425478003
Kingston ValueRAM 16 GB,43.87,2666,14.254,19.0,1.0,16.0,4,16.0,60.77045817187144,0.36471392751310694
Patriot Viper Elite 5 RGB 32 GB,119.99,6600,10.909,36.0,2.0,16.0,5,32.0,55.004583715309614,0.2666888907408951
TEAMGROUP Elite 8 GB,16.99,3200,13.75,22.0,1.0,8.0,4,8.0,188.34608593290173,0.4708652148322543
Patriot Viper Elite II 32 GB,62.99,2666,12.003,16.0,2.0,16.0,4,32.0,42.32417844102238,0.5080171455786633
G.Skill Ripjaws V 16 GB,118.35,3600,8.889,16.0,2.0,8.0,4,16.0,30.418250950570343,0.1351922264469793
Mushkin Essentials 64 GB,112.99,3200,13.75,22.0,2.0,32.0,4,64.0,28.32109036197894,0.5664218072395788
G.Skill Trident Z RGB 16 GB,59.99,3200,10.0,16.0,2.0,8.0,4,16.0,53.34222370395066,0.26671111851975327
Crucial CT16G4WFD8213 16 GB,64.97,2133,14.065,15.0,1.0,16.0,4,16.0,32.830537171002,0.24626750808065262
Patriot Viper Steel 16 GB,31.99,3000,10.667,16.0,1.0,16.0,4,16.0,93.77930603313536,0.5001562988433886
Patriot Viper Steel 16 GB,37.99,3000,10.667,16.0,2.0,8.0,4,16.0,78.96814951302974,0.42116346406949196
TEAMGROUP Elite Plus 64 GB,159.99,5200,16.154,42.0,2.0,32.0,5,64.0,32.50203137696106,0.4000250015625976
Kingston FURY Beast RGB 16 GB,69.61,4800,15.833,38.0,1.0,16.0,5,16.0,68.9556098261744,0.22985203275391466
G.Skill Trident Z5 RGB 48 GB,159.99,6000,13.333,40.0,2.0,24.0,5,48.0,37.50234389649353,0.3000187511719482
G.Skill Ripjaws S5 64 GB,199.99,5600,12.857,36.0,2.0,32.0,5,64.0,28.0014000700035,0.32001600080004
Kingston FURY Beast 32 GB,105.99,4800,15.833,38.0,1.0,32.0,5,32.0,45.28729125389188,0.30191527502594584
Kingston FURY 64 GB,237.06,5200,15.385,40.0,2.0,32.0,5,64.0,21.935375010545854,0.2699738462836413
Corsair Vengeance 64 GB,129.99,3200,13.75,22.0,2.0,32.0,4,64.0,24.617278252173243,0.49234556504346483
Silicon Power SP032GBSVU560F22 32 GB,85.99,5600,16.429,46.0,2.0,16.0,5,32.0,65.12385161065241,0.37213629491801375
G.Skill Trident Z 16 GB,49.99,3200,10.0,16.0,2.0,8.0,4,16.0,64.0128025605121,0.3200640128025605
Corsair Vengeance RGB 48 GB,199.99,7000,10.286,36.0,2.0,24.0,5,48.0,35.00175008750438,0.24001200060003
G.Skill Trident Z5 RGB 32 GB,136.04,6000,13.333,40.0,2.0,16.0,5,32.0,44.10467509556013,0.23522493384298737
Kingston FURY Renegade 16 GB,70.93,7200,10.556,38.0,1.0,16.0,5,16.0,101.5085295361624,0.2255745100803609
Corsair Vengeance 16 GB,65.0,4800,16.667,40.0,2.0,8.0,5,16.0,73.84615384615384,0.24615384615384617
Kingston FURY Renegade 32 GB,304.41,4600,8.261,19.0,2.0,16.0,4,32.0,15.111198712263064,0.10512138234617785
GeIL EVO V RGB 32 GB,288.99,8000,9.5,38.0,2.0,16.0,5,32.0,27.682618775736184,0.11073047510294473
Corsair Vengeance LPX 64 GB,129.99,2400,13.333,16.0,2.0,32.0,4,64.0,18.46295868912993,0.49234556504346483
Crucial Ballistix MAX RGB 16 GB,299.0,4000,9.0,18.0,2.0,8.0,4,16.0,13.377926421404682,0.05351170568561873
G.Skill Ripjaws V 64 GB,3108.5,3200,8.75,14.0,4.0,16.0,4,64.0,1.0294354190123853,0.02058870838024771
G.Skill Ripjaws 32 GB,119.99,5600,14.286,40.0,2.0,16.0,5,32.0,46.67055587965664,0.2666888907408951
Corsair Vengeance RGB RT 32 GB,95.99,3200,10.0,16.0,2.0,16.0,4,32.0,33.33680591728305,0.3333680591728305
G.Skill Ripjaws V 32 GB,104.46,4000,9.0,18.0,4.0,8.0,4,32.0,38.292169251388096,0.30633735401110473
Corsair Dominator Platinum RGB 32 GB,163.05,6000,12.0,36.0,2.0,16.0,5,32.0,36.79852805887764,0.1962588163140141
Crucial CT8G48C40S5 8 GB,24.99,4800,16.667,40.0,1.0,8.0,5,8.0,192.07683073229293,0.3201280512204882
Corsair Vengeance RGB 64 GB,214.99,5600,12.857,36.0,2.0,32.0,5,64.0,26.04772314991395,0.2976882645704451
G.Skill Trident Z 32 GB,238.0,3200,8.75,14.0,2.0,16.0,4,32.0,13.445378151260504,0.13445378151260504
Corsair Vengeance RGB RT 64 GB,169.99,3600,10.0,18.0,2.0,32.0,4,64.0,21.177716336255074,0.37649273486675683
TEAMGROUP Elite Plus 16 GB,59.99,6000,13.333,40.0,1.0,16.0,5,16.0,100.01666944490748,0.26671111851975327
Patriot Signature Line 8 GB,17.48,2400,14.167,17.0,1.0,8.0,4,8.0,137.29977116704805,0.45766590389016015
Kingston FURY Beast RGB 32 GB,94.99,3200,10.0,16.0,2.0,16.0,4,32.0,33.687756605958526,0.33687756605958524
Gigabyte AORUS RGB 16 GB,127.4,3333,10.801,18.0,2.0,8.0,4,16.0,26.16169544740973,0.12558869701726844
Corsair Dominator Platinum RGB 64 GB,314.99,5600,12.857,36.0,4.0,16.0,5,64.0,17.778342169592683,0.20318105336677356
G.Skill Ripjaws 16 GB,59.21,2400,12.5,15.0,4.0,4.0,4,16.0,40.53369363283229,0.27022462421888194
G.Skill Aegis 16 GB,38.24,2400,12.5,15.0,1.0,16.0,4,16.0,62.76150627615063,0.41841004184100417
Kingston Fury Renegade RGB 32 GB,136.34,6000,10.667,32.0,1.0,32.0,5,32.0,44.0076279888514,0.23470734927387413
Kingston Fury Renegade RGB 32 GB,185.53,6400,10.0,32.0,1.0,32.0,5,32.0,34.495768878348514,0.17247884439174258
G.Skill Trident Z5 RGB 32 GB,117.99,6000,10.667,32.0,2.0,16.0,5,32.0,50.85176709890669,0.27120942452750235
ADATA XPG LANCER RGB 32 GB,141.99,6400,10.0,32.0,2.0,16.0,5,32.0,45.07359673216423,0.22536798366082117
G.Skill Trident Z Royal 32 GB,138.93,3600,8.889,16.0,2.0,16.0,4,32.0,25.9123299503347,0.2303318217807529
Kingston FURY Renegade 32 GB,145.99,6400,10.0,32.0,2.0,16.0,5,32.0,43.83861908349887,0.21919309541749435
Kingston FURY Impact 64 GB,214.99,5600,14.286,40.0,2.0,32.0,5,64.0,26.04772314991395,0.2976882645704451
G.Skill Ripjaws V 32 GB,69.99,3200,10.0,16.0,2.0,16.0,4,32.0,45.720817259608516,0.4572081725960852
Patriot Viper Venom RGB 32 GB,144.99,7400,10.811,40.0,2.0,16.0,5,32.0,51.0380026208704,0.2207048761983585
Kingston FURY 32 GB,120.1,5200,15.385,40.0,1.0,32.0,5,32.0,43.29725228975854,0.2664446294754371
Kingston FURY Renegade 64 GB,340.42,6400,10.0,32.0,2.0,32.0,5,64.0,18.800305504964456,0.18800305504964454
G.Skill Trident Z RGB 16 GB,1371.43,3866,9.312,18.0,2.0,8.0,4,16.0,2.8189553969214614,0.011666654513901548
Corsair Vengeance RGB Pro 32 GB,139.99,3600,10.0,18.0,4.0,8.0,4,32.0,25.716122580184297,0.22858775626830485
Corsair Dominator Platinum RGB 64 GB,234.99,3200,10.0,16.0,4.0,16.0,4,64.0,13.61760074896804,0.2723520149793608
Mushkin Essentials 16 GB,37.61,2133,14.065,15.0,2.0,8.0,4,16.0,56.71363998936453,0.425418771603297
Kingston ValueRAM 8 GB,31.99,2133,14.065,15.0,1.0,8.0,4,8.0,66.67708658955924,0.2500781494216943
G.Skill Trident Z RGB 32 GB,95.92,3000,10.667,16.0,2.0,16.0,4,32.0,31.27606338615513,0.3336113427856547
Crucial CT24G56C46S5 24 GB,73.1,5600,16.429,46.0,1.0,24.0,5,24.0,76.60738714090287,0.32831737346101236
G.Skill Ripjaws 32 GB,63.99,3200,13.75,22.0,2.0,16.0,4,32.0,50.007813720893886,0.5000781372089389
G.Skill Trident Z Royal Elite 64 GB,219.99,4000,9.0,18.0,2.0,32.0,4,64.0,18.182644665666622,0.2909223146506659
G.Skill Trident Z5 RGB 32 GB,119.99,6600,10.303,34.0,2.0,16.0,5,32.0,55.004583715309614,0.2666888907408951
G.Skill Ripjaws S5 48 GB,154.99,6000,13.333,40.0,2.0,24.0,5,48.0,38.712174979030905,0.3096973998322472
Corsair Vengeance RGB RT 16 GB,64.98,3600,10.0,18.0,2.0,8.0,4,16.0,55.40166204986149,0.24622960911049552
Corsair Dominator Platinum RGB 32 GB,179.99,6400,11.875,38.0,2.0,16.0,5,32.0,35.557530973942995,0.17778765486971498
Mushkin Enhanced Essentials 32 GB,75.56,3200,13.75,22.0,2.0,16.0,4,32.0,42.35044997353097,0.4235044997353097
G.Skill Trident Z 16 GB,1581.67,4000,9.0,18.0,2.0,8.0,4,16.0,2.528972541680629,0.010115890166722515
Kingston Fury Renegade RGB 32 GB,162.68,6400,10.0,32.0,1.0,32.0,5,32.0,39.34103761986722,0.1967051880993361
Kingston ValueRAM 16 GB,129.99,2133,14.065,15.0,2.0,8.0,4,16.0,16.408954534964227,0.12308639126086621
Corsair Vengeance RGB Pro 32 GB,369.47,3000,10.0,15.0,2.0,16.0,4,32.0,8.119739085717379,0.08661055024765203
G.Skill Trident Z5 RGB 32 GB,390.0,5600,12.857,36.0,2.0,16.0,5,32.0,14.35897435897436,0.08205128205128205
Crucial CT2K8G4DFS8213 16 GB,99.99,2133,14.065,15.0,2.0,8.0,4,16.0,21.332133213321335,0.16001600160016002
G.Skill Ripjaws 32 GB,940.38,2666,14.254,19.0,4.0,8.0,4,32.0,2.8350241391777793,0.03402879686935069
G.Skill Trident Z RGB 32 GB,249.99,3600,7.778,14.0,2.0,16.0,4,32.0,14.400576023040921,0.1280051202048082
Samsung M393A1G40EB1-CRC 8 GB,22.95,2400,14.167,17.0,1.0,8.0,4,8.0,104.57516339869281,0.3485838779956427
Mushkin Redline ST 64 GB,199.99,6400,10.0,32.0,2.0,32.0,5,64.0,32.001600080003996,0.32001600080004
Mushkin Silverline 32 GB,59.99,3200,13.75,22.0,2.0,16.0,4,32.0,53.34222370395066,0.5334222370395065
TEAMGROUP T-Force Vulcan 64 GB,164.99,5200,15.385,40.0,2.0,32.0,5,64.0,31.5170616400994,0.38790229710891566
Kingston FURY Beast RGB 16 GB,69.98,5600,14.286,40.0,1.0,16.0,5,16.0,80.0228636753358,0.2286367533581023
Crucial CT8G4DFS8213 8 GB,21.0,2133,14.065,15.0,1.0,8.0,4,8.0,101.57142857142857,0.38095238095238093
Samsung M391A2K43BB1-CPB 16 GB,48.37,2133,14.065,15.0,1.0,16.0,4,16.0,44.09758114533802,0.33078354351871
TEAMGROUP T-Force Delta RGB 32 GB,114.99,5600,12.143,34.0,2.0,16.0,5,32.0,48.69988694669102,0.2782850682668058
G.Skill Ripjaws V 32 GB,174.99,3600,10.0,18.0,4.0,8.0,4,32.0,20.5726041488085,0.18286759243385337
Thermaltake TOUGHRAM XG RGB 32 GB,299.99,3600,10.0,18.0,2.0,16.0,4,32.0,12.000400013333778,0.10667022234074469
Kingston Fury Beast RGB Special Edition 8 GB,33.98,3600,9.444,17.0,1.0,8.0,4,8.0,105.94467333725721,0.23543260741612715
Kingston FURY Beast RGB 32 GB,117.63,5200,15.385,40.0,1.0,32.0,5,32.0,44.20640992943977,0.27203944571962935
Kingston Fury Renegade RGB 32 GB,239.99,7600,10.0,38.0,2.0,16.0,5,32.0,31.66798616609025,0.13333888912038
G.Skill Ripjaws V 64 GB,408.97,3600,8.889,16.0,2.0,32.0,4,64.0,8.802601657823311,0.1564906961390811
G.Skill Trident Z RGB 32 GB,213.93,3600,9.444,17.0,2.0,16.0,4,32.0,16.827934371055953,0.1495816388538307
Kingston KSM48R40BS8KMM-16HMR 32 GB,78.99,4800,16.667,40.0,1.0,32.0,5,32.0,60.76718571971136,0.4051145714647424
Kingston FURY Renegade Pro 16 GB,118.88,6400,10.0,32.0,1.0,16.0,5,16.0,53.83580080753701,0.13458950201884254
Corsair Vengeance RGB RT 64 GB,188.59,3200,10.0,16.0,4.0,16.0,4,64.0,16.968025876239462,0.33936051752478924
Corsair Vengeance RGB RT 32 GB,126.74,3600,10.0,18.0,4.0,8.0,4,32.0,28.404607858608177,0.25248540318762824
Kingston FURY Beast 32 GB,124.99,6000,13.333,40.0,1.0,32.0,5,32.0,48.00384030722458,0.2560204816385311
Kingston FURY Renegade 32 GB,286.42,7600,10.0,38.0,2.0,16.0,5,32.0,26.534459884086306,0.11172404161720549
Kingston FURY Beast 8 GB,63.12,3200,10.0,16.0,2.0,4.0,4,8.0,50.69708491761724,0.1267427122940431
Kingston FURY 32 GB,126.76,5600,14.286,40.0,1.0,32.0,5,32.0,44.17797412432944,0.25244556642473964
Timetec 75TT21NU 8 GB,32.99,2133,14.065,15.0,2.0,4.0,4,8.0,64.65595635040921,0.24249772658381327
VisionTek OCPC PISTA RGB 32 GB,319.99,5200,13.846,36.0,2.0,16.0,5,32.0,16.250507828369635,0.1000031250976593
G.Skill Ripjaws 32 GB,102.99,4800,14.167,34.0,2.0,16.0,5,32.0,46.60646664724731,0.31070977764831537
TEAMGROUP Elite 16 GB,30.99,2666,14.254,19.0,1.0,16.0,4,16.0,86.02775088738304,0.516295579219103
Crucial CT2K16G52C42S5 32 GB,103.99,5200,16.154,42.0,2.0,16.0,5,32.0,50.004808154630254,0.3077218963361862
Mushkin Redline 16 GB,84.99,3600,7.778,14.0,2.0,8.0,4,16.0,42.35792446170138,0.18825744205200612
G.Skill Flare X 32 GB,191.68,3200,8.75,14.0,4.0,8.0,4,32.0,16.69449081803005,0.1669449081803005
Kingston FURY Renegade 48 GB,199.99,6400,10.0,32.0,2.0,24.0,5,48.0,32.001600080003996,0.24001200060003
Crucial CT2K16G4DFRA266 32 GB,69.98,2666,14.254,19.0,2.0,16.0,4,32.0,38.096599028293795,0.4572735067162046
Lexar Ares OC 32 GB,122.01,5200,14.615,38.0,2.0,16.0,5,32.0,42.619457421522824,0.26227358413244817
PNY XLR8 Gaming EPIC-X RGB 16 GB,69.99,4000,9.0,18.0,2.0,8.0,4,16.0,57.15102157451065,0.2286040862980426
G.Skill Trident Z RGB 16 GB,229.0,4400,8.182,18.0,2.0,8.0,4,16.0,19.213973799126638,0.06986899563318777
Kingston Fury Renegade RGB 32 GB,92.99,3600,10.0,18.0,1.0,32.0,4,32.0,38.71384019787074,0.34412302398107325
Crucial CT8G4DFD824A 8 GB,22.0,2400,14.167,17.0,1.0,8.0,4,8.0,109.0909090909091,0.36363636363636365
TEAMGROUP T-Force Vulcan 32 GB,116.83,6000,12.667,38.0,1.0,32.0,5,32.0,51.35667208764872,0.27390225113412653
Corsair Dominator Platinum RGB 32 GB,124.99,3466,9.233,16.0,2.0,16.0,4,32.0,27.7302184174734,0.2560204816385311
G.Skill Trident Z5 RGB 32 GB,113.99,5600,12.857,36.0,2.0,16.0,5,32.0,49.1271164137205,0.2807263795069743
Corsair Dominator Platinum RGB 32 GB,159.99,5600,12.857,36.0,2.0,16.0,5,32.0,35.00218763672729,0.2000125007812988
Corsair Dominator Platinum RGB 32 GB,129.99,3600,10.0,18.0,2.0,16.0,4,32.0,27.694438033694897,0.24617278252173241
G.Skill Trident Z5 RGB 32 GB,132.83,6000,13.333,40.0,2.0,16.0,5,32.0,45.17051870812316,0.2409094331099902
G.Skill Aegis 64 GB,169.0,2400,12.5,15.0,4.0,16.0,4,64.0,14.201183431952662,0.378698224852071
Corsair Vengeance LPX 32 GB,859.99,4133,9.194,19.0,2.0,16.0,4,32.0,4.805869835695764,0.03720973499691857
Corsair Vengeance RGB RT 32 GB,99.99,3200,10.0,16.0,2.0,16.0,4,32.0,32.00320032003201,0.32003200320032005
Kingston FURY Beast 32 GB,102.98,2666,12.003,16.0,4.0,8.0,4,32.0,25.888522043115167,0.3107399495047582
Kingston FURY Renegade 32 GB,129.49,6000,10.667,32.0,1.0,32.0,5,32.0,46.33562437253842,0.24712332998687156
G.Skill Trident Z Royal Elite 64 GB,277.28,4266,8.908,19.0,2.0,32.0,4,64.0,15.385170225043279,0.23081361800346223
Corsair Vengeance RGB Pro 16 GB,69.98,3200,10.0,16.0,2.0,8.0,4,16.0,45.727350671620464,0.2286367533581023
ADATA XPG GAMMIX D10 16 GB,78.84,3600,10.0,18.0,2.0,8.0,4,16.0,45.662100456621005,0.20294266869609334
G.Skill Flare X 16 GB,45.09,2400,12.5,15.0,2.0,8.0,4,16.0,53.226879574184956,0.35484586382789973
Corsair Vengeance Performance 32 GB,66.99,2666,13.503,18.0,2.0,16.0,4,32.0,39.79698462457083,0.477683236303926
Mushkin Redline Lumina White 32 GB,129.99,6000,10.0,30.0,2.0,16.0,5,32.0,46.15739672282483,0.24617278252173241
TEAMGROUP T-Create Classic 32 GB,91.99,5600,16.429,46.0,1.0,32.0,5,32.0,60.87618219371671,0.3478638982498098
Corsair Vengeance LPX 32 GB,159.99,4000,9.5,19.0,4.0,8.0,4,32.0,25.001562597662353,0.2000125007812988
G.Skill Trident Z5 RGB 64 GB,214.99,6000,10.0,30.0,2.0,32.0,5,64.0,27.90827480347923,0.2976882645704451
Corsair Vengeance RGB RT 32 GB,99.99,3600,10.0,18.0,2.0,16.0,4,32.0,36.003600360036,0.32003200320032005
Corsair Vengeance RGB Pro SL 64 GB,186.25,3200,10.0,16.0,4.0,16.0,4,64.0,17.181208053691275,0.3436241610738255
Corsair Vengeance LPX 64 GB,154.99,3000,10.667,16.0,4.0,16.0,4,64.0,19.356087489515453,0.4129298664429963
Corsair Vengeance RGB Pro SL 64 GB,189.99,3200,10.0,16.0,4.0,16.0,4,64.0,16.84299173640718,0.33685983472814357
G.Skill Trident Z RGB 64 GB,263.05,3600,9.444,17.0,4.0,16.0,4,64.0,13.685611100551226,0.24329975289868846
Corsair Vengeance RGB 32 GB,127.99,6000,12.0,36.0,2.0,16.0,5,32.0,46.87866239549965,0.25001953277599814
G.Skill Ripjaws V 16 GB,222.0,3000,10.0,15.0,2.0,8.0,4,16.0,13.513513513513514,0.07207207207207207
